,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
1879,인천광역시 연수구 청량로109번길 1,,2,,A05,A0502,A05020100,135429,39,2.00705E+13,http://tong.visitkorea.or.kr/cms/resource/05/1873105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1873105_image3_1.jpg,126.6553047,37.41725195,6,2.02302E+13,8,032-833-8592,화톳불양대창,21945
1880,인천광역시 연수구 송도과학로16번길 33-3 송도 트리플스트리트,C동 1층,2,,A05,A0502,A05020400,2905238,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/22/2905222_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2905222_image3_1.jpg,126.6612635,37.37987029,6,2.02211E+13,8,,화화쿵주마라탕,21984
1881,인천광역시 강화군 화도면 해안남로 2463-33,,2,,B02,B0201,B02010700,1895710,32,2.01402E+13,http://tong.visitkorea.or.kr/cms/resource/16/1888516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1888516_image3_1.jpg,126.3770522,37.62288981,6,2.02208E+13,1,010-4709-3418,황금노을펜션,23061
1882,인천광역시 서구 경명대로 401,2층,2,,A05,A0502,A05020100,2877343,39,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/42/2877342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2877342_image3_1.jpg,126.6528789,37.55309445,6,2.0221E+13,7,,황금쌈밥,22692
1883,인천광역시 서구 봉수대로 1172-1,(백석동),2,0,A02,A0201,A02010800,2768191,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,126.6640688,37.58057756,6,2.02211E+13,7,,황룡사(인천),22687
1884,인천광역시 강화군 길상면 해안남로65번길 36-15,,2,,A03,A0302,A03021700,2737351,28,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/47/2737847_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2737847_image2_1.JPG,126.5383624,37.62136226,6,2.0221E+13,1,,황산도캠핑장,23052
1885,인천광역시 강화군 길상면 해안남로117번길 5,,2,,A03,A0303,A03030600,2790650,28,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/44/2791344_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2791344_image2_1.jpg,126.5359878,37.6181987,6,2.02211E+13,1,,황산레저바다낚시터,23052
1886,인천광역시 강화군 길상면 해안남로117번길 29-18,,2,,A03,A0303,A03030600,2768164,28,2.02111E+13,,,126.5384458,37.619793,6,2.02212E+13,1,,황산바다좌대낚시터,23052
1887,인천광역시 강화군 길상면 초지리,,2,0,A01,A0101,A01011400,2768120,12,2.02111E+13,,,126.5190112,37.6289527,6,2.02211E+13,1,,황산선착장,23052
1888,인천광역시 강화군 길상면 해안남로65번길 35-33,,2,,A04,A0401,A04010600,2768105,38,2.02111E+13,,,126.5391401,37.62450358,6,2.02212E+13,1,,황산어판장,23052
1889,인천광역시 강화군 길상면 장흥리,(길상면),2,,A03,A0303,A03030500,131033,28,2.00207E+13,http://tong.visitkorea.or.kr/cms/resource/35/1575735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1575735_image3_1.jpg,126.5113895,37.63601286,6,2.02206E+13,1,032-937-2732,황산지(장흥지),23049
1890,인천광역시 강화군 길상면 초지리 1325-60,,2,,A03,A0303,A03030600,2765201,28,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/16/2780916_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/2780916_image2_1.png,126.5352239,37.62025678,6,2.0221E+13,1,,황산초지바다낚시터,23052
1891,인천광역시 미추홀구 아암대로107번길 13,(용현동),2,,A05,A0502,A05020100,2768147,39,2.02111E+13,,,126.6330696,37.45226138,6,2.02212E+13,3,,황성얼큰오징어찌개,22190
1892,인천광역시 계양구 황어로126번길 9,(장기동),2,0,A02,A0206,A02060200,1113310,14,2.0101E+13,http://tong.visitkorea.or.kr/cms/resource/30/1923730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1923730_image3_1.jpg,126.7352817,37.57902345,6,2.02302E+13,2,,황어장터 3.1만세운동 기념관,21006
1893,인천광역시 남동구 예술로 230,(구월동),2,,A05,A0502,A05020100,2023075,39,2.01508E+13,http://tong.visitkorea.or.kr/cms/resource/77/2023077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2023077_image2_1.jpg,126.7020744,37.45453734,6,2.02208E+13,4,032-437-3337,황제삼계탕,21557
1894,인천광역시 강화군 내가면 황청포구로 492,,2,0,A01,A0101,A01011400,2768108,12,2.02111E+13,,,126.3536685,37.7122762,6,2.02212E+13,1,,황청포구,23017
1895,인천광역시 강화군 화도면 해안남로 1139,,2,,A05,A0502,A05020100,135784,39,2.00707E+13,http://tong.visitkorea.or.kr/cms/resource/51/218651_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/218651_image3_1.jpg,126.4559396,37.61450328,6,2.02206E+13,1,032-937-9647,황토옛집,23059
1896,인천광역시 강화군 길상면 해안남로 362,,2,,A05,A0502,A05020100,135775,39,2.00706E+13,http://tong.visitkorea.or.kr/cms/resource/50/1898950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1898950_image3_1.jpg,126.5150789,37.60595531,6,2.02303E+13,1,032-937-7768,황토장인만찬,23052
1897,인천광역시 남동구 장승남로47번길 33,,2,,A05,A0502,A05020100,606198,39,2.00808E+13,http://tong.visitkorea.or.kr/cms/resource/92/1891092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1891092_image3_1.jpg,126.7373242,37.4450835,6,2.0221E+13,4,032-467-8600,황해냉면,21594
1898,인천광역시 중구 마시란로 37,,2,,A05,A0502,A05020100,2837152,39,2.02208E+13,http://tong.visitkorea.or.kr/cms/resource/47/2837147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2837147_image3_1.jpg,126.4212313,37.42626069,6,2.02208E+13,10,,황해해물칼국수 2호점,22385
1899,인천광역시 옹진군 덕적면 덕적북로 32,,2,,A05,A0502,A05020100,2782158,39,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/10/2786010_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2786010_image2_1.jpg,126.1545777,37.22776247,6,2.02212E+13,9,,회나라식당,23130
1900,인천광역시 계양구 새벌로111번길 7,(효성동),2,0,A02,A0202,A02020700,2766178,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/56/2780956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2780956_image2_1.jpg,126.7156294,37.52679029,6,2.02212E+13,2,,효성공원,21112
1901,인천광역시 강화군 길상면 선두리,,2,0,A02,A0201,A02010200,1620526,12,2.01205E+13,,,126.4886537,37.60116096,6,2.02111E+13,1,,후애돈대,23051
1902,인천광역시 강화군 화도면 해안남로2903번길,,2,0,A01,A0101,A01011400,129612,12,2.00707E+13,,,126.3920448,37.64050746,6,2.02303E+13,1,,후포항 선수포구,23060
1903,인천광역시 중구 홍예문로 56,,2,,A05,A0502,A05020200,2808935,39,2.02202E+13,,,126.626464,37.47505584,6,2.02205E+13,10,,휄리스,22316
1904,인천광역시 연수구 청능대로 210 (동춘동),,2,,A04,A0401,A04011000,2930805,38,2.0221E+13,,,126.6836357,37.40605098,6,2.02212E+13,8,,휠라 스퀘어원,21975
1905,인천광역시 중구 개항로 48-2,,2,,A04,A0401,A04011000,2910213,38,2.0221E+13,,,126.6280445,37.47210621,6,2.02212E+13,10,,휠라 신포점,22322
1906,인천시 연수구 송도국제대로 123,B1,2,,A04,A0401,A04011000,2901612,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/77/2882677_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2882677_image3_1.jpg,126.6579998,37.38280322,6,2.02211E+13,8,,휠라 현대송도,21984
1907,인천광역시 연수구 송도국제대로 123,,2,,A04,A0401,A04011000,2927764,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/04/2882704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2882704_image3_1.jpg,126.6579998,37.38280322,6,2.02212E+13,8,,휴고보스 현대아울렛 송도점,21984
1908,인천광역시 연수구 청량로109번길 57,,2,,A05,A0502,A05020100,2907361,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/32/2906932_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/2906932_image3_1.JPG,126.6532021,37.41585486,6,2.02212E+13,8,,휴그릴,21945
1909,인천광역시 강화군 해안남로 328-7,,2,,A05,A0502,A05020900,2876045,39,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/32/2876032_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/2876032_image3_1.JPG,126.5178341,37.60864394,6,2.0221E+13,1,,흐노니,23052
1910,인천광역시 연수구 청량로70번길 40-17,,2,0,A02,A0201,A02010800,1231032,12,2.01103E+13,http://tong.visitkorea.or.kr/cms/resource/86/1238886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1238886_image3_1.jpg,126.6599598,37.41697429,6,2.02212E+13,8,,흥륜사(인천),21943
1911,인천광역시 강화군 중앙로874번길 1 강화사자밭약쑥체험장,,2,,A05,A0502,A05020100,2891628,39,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/83/2878083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2878083_image3_1.jpg,126.423357,37.69698476,6,2.0221E+13,1,,흥부골숯불갈비,23055
1912,인천광역시 중구 차이나타운로 42,(북성동2가),2,,A05,A0502,A05020400,2789352,39,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/75/2792075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2792075_image2_1.jpg,126.6194341,37.47565565,6,2.02211E+13,10,,희라이크(희래객),22312
1913,인천광역시 서구 탁옥로86번길 6-1,,2,,A05,A0502,A05020400,601393,39,2.00808E+13,http://tong.visitkorea.or.kr/cms/resource/36/1886636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1886636_image3_1.jpg,126.678899,37.5431183,6,2.02207E+13,7,032-565-5800,희래등,22711
1914,인천광역시 강화군 중앙로413번길 6 희소식,,2,,A05,A0502,A05020900,2891629,39,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/88/2878088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2878088_image3_1.jpg,126.4679302,37.71430019,6,2.0221E+13,1,,희소식,23044
1915,인천광역시 연수구 송도문화로28번길 28 송도글로벌캠퍼스푸르지오,"202동 143호, 144호",2,,A05,A0502,A05020100,2905835,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/16/2905816_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2905816_image3_1.jpg,126.6556752,37.37687332,6,2.02211E+13,8,,1989고깃집,21986
1916,인천광역시 동구 금곡로 18-10,,2,,A02,A0208,A02081300,2861717,15,2.02209E+13,http://tong.visitkorea.or.kr/cms/resource/16/2861716_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2861716_image3_1.jpg,126.6374742,37.47256743,6,2.02303E+13,5,032-440-7874,2022 배다리 책피움 한마당,22554
1917,인천광역시 연수구 송도문화로120번길 20,,2,,A02,A0208,A02080600,1129018,15,2.01011E+13,http://tong.visitkorea.or.kr/cms/resource/10/2893610_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2893610_image3_1.jpg,126.6632524,37.37274337,6,2.02303E+13,8,"032-260-0235,0246",2022 인천국제디자인페어,21987
1918,인천광역시 연수구 센트럴로 229,,2,,A02,A0208,A02081300,2986499,15,2.02304E+13,http://tong.visitkorea.or.kr/cms/resource/50/2989250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2989250_image3_1.jpg,117.9925663,19.69442748,6,2.02305E+13,8,032-899-7429,2023 all nights INCHEON 멀티미디어 드론쇼,22004
1919,인천광역시 연수구 인천타워대로 250,송도 트라이보울 2층 공연장,2,,A02,A0208,A02081300,2950852,15,2.02302E+13,http://tong.visitkorea.or.kr/cms/resource/51/2950851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2950851_image3_1.jpg,126.6349461,37.39353213,6,2.02303E+13,8,032-440-6664,2023 미추홀북 선포식·북콘서트,22004
1920,인천광역시 연수구 청량로109번길 1,,2,,A05,A0502,A05020100,2839459,39,2.02208E+13,http://tong.visitkorea.or.kr/cms/resource/46/2839446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2839446_image3_1.jpg,126.655338,37.41731584,6,2.02208E+13,8,,260도 송도유원지점,21945
1921,인천광역시 강화군 강화동로 680,,2,,A05,A0502,A05020900,2891600,39,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/31/2877931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2877931_image3_1.jpg,126.4783048,37.69520538,6,2.0221E+13,1,,2번창고,23046
1922,인천광역시 연수구 컨벤시아대로 116 푸르지오월드마크,,2,,A05,A0502,A05020100,2906042,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/21/2906021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2906021_image3_1.jpg,126.6468311,37.39319349,6,2.02211E+13,8,,3일,22003
1923,인천광역시 부평구 신트리로6번길 6 혜성빌딩,,2,,A02,A0208,A02081300,2619806,15,2.01909E+13,http://tong.visitkorea.or.kr/cms/resource/38/2925538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2925538_image3_1.jpg,126.7218517,37.50612614,6,2.02303E+13,6,010-7571-6577,4th ASCOM BLUES FESTIVAL,21354
1924,인천광역시 남동구 소래역서로2번길 42,1층,2,,A05,A0502,A05020900,2905265,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/57/2905257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2905257_image3_1.jpg,126.730051,37.40236056,6,2.02302E+13,4,,8퍼센트커피 논현점,21668
1925,인천광역시 중구 영종진광장로 39 오션테라스,1층,2,,A05,A0502,A05020100,2839512,39,2.02208E+13,http://tong.visitkorea.or.kr/cms/resource/06/2839506_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2839506_image3_1.jpg,126.5786095,37.495086,6,2.02208E+13,10,,97도씨해물칼국수 영종본점,22393
1926,인천광역시 중구 신포로23번길 69-1 중구음식업지부,,2,0,A02,A0201,A02010700,945221,12,2.01002E+13,http://tong.visitkorea.or.kr/cms/resource/90/1577790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1577790_image3_1.jpg,126.621384,37.47286712,6,2.02304E+13,10,,(구)인천일본제58은행지점,22314
1927,인천광역시 연수구 청능대로23번길 11,LF스퀘어인천점,2,,A04,A0401,A04011000,2909839,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/66/2882466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2882466_image3_1.jpg,126.668995,37.41871314,6,2.02212E+13,8,,(주)LF스퀘어연수점,21915
1928,인천광역시 연수구 송도동 176-5,,2,,A04,A0401,A04011000,2929945,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/19/2882719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2882719_image3_1.jpg,126.662855,37.37871212,6,2.02212E+13,8,,ABC마트 AS트리플스트리트점,21984
1929,"인천광역시 부평구 부평문화로66번길 17(부평동,1층,B1층)",,2,,A04,A0401,A04011000,2917371,38,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/30/2882430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2882430_image3_1.jpg,126.7238685,37.49330544,6,2.02211E+13,6,,ABC마트 GS인천부평,21394
1930,"인천광역시 연수구 송도국제대로 123, 현대프리미엄아울렛 송도점",,2,,A04,A0401,A04011000,2911456,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/16/2882516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2882516_image3_1.jpg,126.6579998,37.38280322,6,2.02211E+13,8,,ABC마트 현대송도,21984
1931,인천광역시 서구 검단로769번길 11,"(불로동,백두퀸스빌 아파트)",2,,B02,B0201,B02011100,2569918,32,2.01811E+13,http://tong.visitkorea.or.kr/cms/resource/43/2567943_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2567943_image2_1.jpg,126.6843299,37.61432677,,2.0191E+13,7,010-4760-0556,Better Guest House,22620
1932,인천광역시 중구 공항동로 136,(운서동),2,0,A02,A0204,A02040800,2458348,12,2.01612E+13,http://tong.visitkorea.or.kr/cms/resource/00/2713700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2713700_image2_1.jpg,126.4854189,37.46253537,6,2.02209E+13,10,,BMW 드라이빙센터,22379
1933,인천광역시 중구 마시란로 63,,2,,A05,A0502,A05020900,2837169,39,2.02208E+13,http://tong.visitkorea.or.kr/cms/resource/63/2837163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2837163_image3_1.jpg,126.4189259,37.4279549,6,2.02209E+13,10,,C27 다운타운,22385
1934,인천광역시 계양구 용마루1길 23,,2,,A05,A0502,A05020200,404037,39,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/50/401250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/401250_image3_1.jpg,126.7442736,37.5438777,6,2.02206E+13,2,032-543-8448,CK뉴욕바닷가재,21062
1935,인천광역시 연수구 컨벤시아대로 116 푸르지오월드마크,,2,,A05,A0502,A05020200,2907346,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/25/2906925_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/2906925_image3_1.JPG,126.6468311,37.39319349,6,2.02211E+13,8,,e99,22003
1936,인천광역시 남동구 인하로 485 (구월동),,2,,A04,A0401,A04011000,2930957,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/59/2882459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2882459_image3_1.jpg,126.7007053,37.44406908,6,2.02212E+13,4,,ER 뉴코아아울렛 인천,21574
1937,인천광역시 남동구 청능대로 596,,2,,A04,A0401,A04011000,2902864,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/64/2882464_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2882464_image3_1.jpg,126.7256626,37.40067457,6,2.02212E+13,4,,ER 뉴코아아울렛 인천논현,21667
1938,인천광역시 연수구 송도국제대로 123,,2,,A04,A0401,A04011000,2931673,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/53/2882653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2882653_image3_1.jpg,126.6579998,37.38280322,6,2.02212E+13,8,,EW 뉴발란스 현대송도,21984
1939,인천 서구 북항로32번안길50,,2,,A04,A0401,A04011000,2916142,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/59/2882859_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2882859_image3_1.jpg,126.6477389,37.5099716,6,2.02211E+13,7,,GU#,22769
1940,"인천광역시 연수구 송도국제대로 123, 2층 249호",,2,,A04,A0401,A04011000,2918631,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/67/2882567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2882567_image3_1.jpg,126.6579998,37.38280322,6,2.02211E+13,8,,IDL 마쥬 현대송도,21984
1941,"인천광역시 연수구 송도국제대로 123, 2층 244호",,2,,A04,A0401,A04011000,2908814,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/14/2882514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2882514_image3_1.jpg,126.6579998,37.38280322,6,2.02212E+13,8,,IDL 산드로 현대송도,21984
1942,인천광역시 부평구 부평문화로66번길 18,,2,,A04,A0401,A04011000,2907378,38,2.0221E+13,,,126.723613,37.49327488,6,2.02211E+13,6,,JD스포츠 부평중앙,21394
1943,인천광역시 남동구 인하로 497-8,,2,,A04,A0401,A04011000,2930945,38,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/58/2882458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2882458_image3_1.jpg,126.702083,37.44361916,6,2.02212E+13,4,,JD스포츠 인천구월,21574
1944,"인천광역시 연수구 청능대로 210, 3층",,2,,A04,A0401,A04011000,2924458,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/84/2882484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2882484_image3_1.jpg,126.6836357,37.40605098,6,2.02211E+13,8,,JD스포츠 인천스퀘어원,21975
1945,인천광역시 연수구 송도국제대로 123,,2,,A04,A0401,A04011000,2911221,38,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/83/2882583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2882583_image3_1.jpg,126.6579998,37.38280322,6,2.02211E+13,8,,JEEP 현대송도,21984
1946,인천광역시 연수구 송도국제대로 123 현대프리미엄 아울렛 송도점,3층,2,,A05,A0502,A05020400,2913970,39,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/63/2913963_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2913963_image3_1.jpg,126.6579998,37.38280322,6,2.02211E+13,8,,js가든 현대프리미엄아울렛송도점,21984
